NAME	X	Y	Element	BOS	TOS	Layer
C_369168N1206918W001	705614.8959	4088130.735	19704	-320.7719291	-275.9946982	-1
C_369188N1197341W001	790941.0282	4090848.024	23118	-68.36875328	29.96523622	-1
C_369207N1202593W001	744137.0126	4089583.992	22103	-219.8020341	-150.4588583	-1
C_369213N1206079W001	713077.3497	4088814.32	20052	-142.4159318	-74.16363517	-1
C_369221N1199118W001	775094.4868	4090686.282	22627	-287.1265748	-90.682021	-1
C_369221N1199488W001	771797.6904	4090580.073	22528	-278.6813517	-79.50845144	-1
C_369227N1200013W001	767117.7626	4090498.157	22621	-282.0745407	-5.282217848	-1
C_369230N1198599W001	779715.6745	4090937.307	22731	-151.5555643	-42.83804462	-1
C_369232N1200221W001	765262.7479	4090495.524	22524	-279.767126	29.33195538	-1
C_369232N1201477W001	754072.063	4090153.186	22425	-436.4453412	-119.0119423	-1
C_369235N1201032W001	758035.8636	4090306.076	22429	-329.5791207	-43.24841207	-1
C_369243N1207104W002	703937.7781	4088922.95	19629	-340.3045932	-291.1349738	-1
C_369246N1197407W001	790330.8743	4091471.581	23117	-121.2002756	-6.696994751	-1
C_369246N1203396W001	736970.5118	4089814.038	21721	-387.4337139	-291.6981496	-1
C_369246N1203399W001	736943.7846	4089813.292	21721	-386.087126	-290.0697375	-1
C_369252N1208010W001	695864.5214	4088832.786	19477	-106.2254987	-39.73566929	-1
C_369257N1207454W001	700816.1694	4089003.969	19553	-395.0451969	-297.2102231	-1
C_369260N1199141W001	774875.5321	4091112.453	22627	-264.063189	-105.3230315	-1
C_369260N1204460W001	727487.2034	4089710.071	20961	-266.7664173	-70.20637795	-1
C_369266N1208274W001	693509.2339	4088934.195	19476	21.22622047	68.82661417	-1
C_369271N1201718W001	751912.0006	4090521.971	22328	-415.903832	-123.9097375	2
C_369271N1204491W001	727207.7666	4089824.733	20961	-272.1023753	-69.57973753	1
C_369277N1201654W001	752480.2051	4090605.495	22328	-424.2390551	-121.3230446	2
C_369277N1205085W001	721914.3701	4089751.323	20297	-90.80093176	41.24368766	-1
C_369296N1205566W001	717624.0536	4089851.211	20172	-75.17783465	27.35136483	-1
C_369299N1206860W001	706096.3512	4089596.801	19705	-168.3660761	-153.5278215	-1
C_369305N1203638W001	734796.4103	4090408.819	21516	-405.7580577	-267.3696063	2
C_369307N1201835W001	750857.8248	4090890.587	22328	-410.2611942	-138.4938058	2
C_369313N1201293W001	755684.3604	4091101.277	22427	-415.2610367	-96.13767717	-1
C_369318N1208307W001	693202.1405	4089504.462	19396	31.62607612	73.30127297	-1
C_369335N1207732W001	698319.4792	4089811.207	19552	-265.1980446	-191.9008005	-1
C_369341N1201107W001	757331.9662	4091462.086	22428	-333.2479134	-38.05434383	-1
C_369343N1202196W001	747630.1437	4091195.618	22326	-352.979685	-182.198189	2
C_369346N1208341W001	692892.2309	4089808.246	19395	51.15052493	90.33622047	-1
C_369363N1208313W001	693137.3348	4090002.54	19396	40.42576115	77.74629921	-1
C_369374N1199896W001	768108.69	4092162.358	22526	-250.5253281	-49.66410761	-1
C_369382N1200624W001	761620.7432	4092048.663	22338	-211.1824672	1.891023622	-1
C_369396N1208321W001	693057.7507	4090367.068	19396	48.98426509	83.17389764	-1
C_369399N1208343W001	692861.0529	4090395.899	19396	59.49675853	93.84026247	-1
C_369418N1199646W001	770320.2203	4092721.328	22438	-210.3895144	-64.33767717	-1
C_369421N1199982W001	767326.1363	4092659.762	22435	-225.4521654	-29.68871391	-1
C_369430N1204107W001	730580.7262	4091681.313	21084	-289.2135302	-151.5314436	-1
C_369438N1208368W001	692628.5698	4090823.563	19396	59.05700787	91.08686352	-1
C_369446N1201932W001	749948.2371	4092407.561	22225	-398.0346457	-119.0815617	2
C_369452N1203932W001	732132.7369	4091967.943	21314	-363.7644488	-189.3677953	2
C_369455N1198346W001	781887.0126	4093508.939	22535	-80.61904199	43.21855643	-1
C_369455N1200235W001	765060.6866	4092966.346	22341	-205.5453281	-4.540734908	-1
C_369455N1202038W001	749001.1594	4092479.664	22225	-378.1187927	-127.8500919	-1
C_369460N1200929W001	758877.3712	4092830.894	22336	-227.4664173	15.42958005	-1
C_369460N1208418W001	692177.7445	4091057.565	19395	37.17703412	72.75413386	-1
C_369474N1202396W001	745806.3855	4092597.495	22222	-349.7347638	-168.880105	-1
C_369477N1206907W001	705629.8196	4091561.687	19787	13.19981627	16.41602362	-1
C_369477N1208413W001	692217.9992	4091247.196	19307	32.30807087	66.48261155	-1
C_369480N1199938W001	767697.411	4093326.876	22436	-212.0984908	-52.28582677	-1
C_369482N1199041W001	775686.4405	4093605.056	22531	-162.1254199	-52.31341207	-1
C_369485N1206907W001	705627.6679	4091650.453	19787	21.355	24.35631234	-1
C_369505N1199643W001	770316.1677	4093687.67	22437	-174.6714961	-54.96250656	-1
C_369513N1205093W001	721774.6468	4092368.151	20299	-123.671601	22.53574803	-1
C_369516N1202293W001	746710.2102	4093090.2	22223	-364.9276772	-174.1048425	2
C_369516N1202746W001	742675.7442	4092973.787	22105	-362.976063	-111.2546063	2
C_369521N1201843W001	750716.36	4093263.231	22228	-402.9107874	-85.54694226	-1
C_369521N1203643W001	734685.5562	4092804.431	21422	-525.1412467	-260.5375722	2
C_369521N1205266W001	720231.6705	4092416.773	20176	-73.58433071	36.9051706	-1
C_369530N1203532W001	735671.3278	4092931.714	21520	-556.3761549	-298.8896063	-1
C_369543N1204538W001	726708.4017	4092831.725	20705	-491.6530577	-156.6865223	-1
C_369549N1206535W001	708923.0804	4092441.54	19871	-16.57809711	-2.838923885	-1
C_369549N1207516W001	700187.4128	4092230.84	19555	-183.8262861	-162.0651312	-1
C_369552N1199441W001	772098.6192	4094266.807	22347	-134.8403018	-37.62081365	-1
C_369555N1200341W001	764081.9496	4094046.629	22245	-197.5315486	-52.18181102	-1
C_369557N1204771W001	724629.3369	4092931.855	20422	-331.364147	-78.48685039	-1
C_369560N1202566W001	744264.7728	4093508.073	22107	-394.6843963	-147.355	-1
C_369566N1201563W001	753195.1892	4093836.697	22229	-379.5257874	-79.20754593	-1
C_369566N1208643W001	690147.6087	4092188.525	19307	11.87900262	98.78385827	-1
C_369582N1202110W001	748318.5897	4093870.169	22112	-389.4158661	-99.24919948	2
C_369599N1201793W001	751136.0302	4094141.975	22227	-408.0830315	-72.13060367	-1
C_369607N1199199W001	774234.2184	4094946.634	22348	-154.3237402	-61.30569554	-1
C_369613N1199391W001	772522.1731	4094958.07	22347	-137.6362336	-48.48695538	-1
C_369638N1206082W001	712932.2384	4093529.416	19874	-46.34339895	12.62641732	-1
C_369652N1205371W001	719259.0026	4093846.134	20058	-35.64253281	51.92964567	-1
C_369666N1200741W001	760481.6634	4095168.212	22240	-187.0653281	-31.71985564	-1
C_369666N1201288W001	755610.8061	4095019.904	22123	-304.7436352	-43.71312336	-1
C_369668N1200735W001	760534.4095	4095192.049	22240	-184.917231	-31.25515748	-1
C_369668N1202204W001	747453.6205	4094800.025	22111	-292.8433333	-41.85645669	-1
C_369668N1205163W001	721106.3985	4094071.778	20060	-88.3721916	37.90700787	-1
C_369668N1206268W001	711267.8038	4093820.86	19873	-31.40052493	6.935433071	-1
C_369674N1204929W001	723188.1417	4094192.958	20180	-240.3468898	-36.95220472	-1
C_369674N1205899W001	714551.5612	4093969.954	19875	-49.00116798	35.51622047	-1
C_369677N1207282W002	702237.2571	4093700.528	19708	-48.61115486	-42.49599738	-1
C_369680N1201641W001	752462.8623	4095081.044	22116	-375.1178084	-65.2162336	-1
C_369691N1208427W001	692039.5455	4093618.797	19309	55.27	70.27131234	-1
C_369696N1208527W001	691147.9987	4093654.152	19309	30.61	125.6165617	-1
C_369699N1208371W001	692536.0957	4093718.87	19309	-57.26	62.75968504	-1
C_369705N1203829W001	732972.9623	4094800.506	21208	-520.3362861	-174.3897638	2
C_369710N1204579W001	726293.8112	4094675.054	20707	-456.7901969	-144.4716273	-1
C_369730N1202149W001	747923.2338	4095502.348	21861	-434.2552625	-27.60795276	2
C_369735N1200896W001	759078.0204	4095891.613	22128	-234.7123097	-54.00824147	-1
C_369746N1201124W001	757044.2347	4095951.851	22127	-289.2931759	-47.57171916	-1
C_369757N1206685W001	707530.8348	4094716.671	19789	-5.069606299	6.860839895	-1
C_369768N1208002W001	695803.5829	4094559.718	19558	-131.5173228	-75.32604987	-1
C_369777N1203007W001	740269.1601	4095803.826	21626	-443.9322441	-150.6208924	2
C_369785N1201427W001	754333.426	4096303.222	21997	-264.71	-20.71656168	-1
C_369807N1201518W001	753515.9299	4096523.073	21997	-334.6607874	-52.09188976	-1
C_369810N1199563W001	770920.4894	4097095.192	22251	-64.53206037	7.351141732	-1
C_369810N1204413W001	727741.9573	4095824.283	20844	-465.6729659	-132.0292651	2
C_369816N1202527W001	744530.1107	4096358.872	21857	-402.1817585	-84.22211286	2
C_369818N1204554W001	726484.3628	4095879.404	20708	-506.833832	-152.0690682	2
C_369830N1207818W001	697425.5503	4095285.65	19558	-128.0853543	-92.80451444	-1
C_369832N1202202W001	747418.2806	4096620.44	21862	-340.5782546	-19.30463255	2
C_369852N1198799W001	777707.4064	4097781.616	22350	-32.24549869	48.23087927	-1
C_369857N1207177W001	703124.2284	4095720.115	19709	68.6355643	71.62112861	-1
C_369857N1207177W003	703124.2284	4095720.115	19709	65.85	68.82244094	-1
C_369888N1202482W001	744907.6244	4097169.42	21739	-376.4176509	-67.5410105	-1
C_369891N1201752W001	751404.9823	4097393.133	21866	-405.552021	-107.5818766	-1
C_369891N1208404W001	692193.9767	4095842.535	19402	-77.66124672	47.3157874	-1
C_369893N1201291W001	755508.1049	4097538.155	21869	-385.2136089	-58.77036745	-1
C_369893N1203974W001	731624.8961	4096851.252	21211	-304.0851312	-0.706850394	2
C_369896N1199871W001	768148.0576	4097962.314	22145	-80.97988189	-15.16984252	-1
C_369907N1207060W001	704152.3031	4096299.939	19635	50.50185039	56.01267717	-1
C_369907N1207066W001	704098.899	4096298.652	19635	51.27652231	56.67744094	-1
C_369907N1208827W001	688425.073	4095935.476	19224	-122.15	-20.90426509	-1
C_369910N1208910W001	687685.6043	4095952.362	19224	-93.9128084	7.215800525	-1
C_369924N1197477W001	789450.0653	4098974.87	22543	-18.8784252	107.223937	-1
C_369924N1208977W001	687085.8514	4096094.505	19139	-95.50272966	5.894908136	-1
C_369927N1201979W001	749372.4947	4097732.876	21741	-380.6315748	-93.00821522	-1
C_369930N1208149W001	694453.7097	4096327.062	19483	-138.673622	-48.32290026	-1
C_369952N1203377W001	736920.7541	4097652.961	21529	-403.8106824	-109.8379134	2
C_369955N1205718W001	716083.5778	4097128.892	19795	-90.71494751	71.79030184	-1
C_369957N1198932W001	776485.2537	4098908.141	22255	-27.49729659	47.37639108	-1
C_369963N1201518W001	753464.1106	4098254.223	21867	-415.122231	-62.99362205	-1
C_369974N1208257W001	693481.3328	4096793.251	19403	-127.3706299	-17.81419948	-1
C_369982N1208671W001	689794.885	4096798.635	19226	-29.19	68.56557743	-1
C_369982N1208941W001	687392.0175	4096745.121	19139	-89.76248031	5.805104987	-1
C_369985N1208766W001	688948.6876	4096813.015	19225	-39.27	55.74968504	-1
C_369985N1208863W001	688085.4388	4096793.797	19224	-65.91036745	17.23234908	-1
C_369988N1204952W001	722891.6633	4097671.789	20430	-161.6254987	-18.66946194	1
C_369988N1208638W001	690087.0752	4096871.795	19226	-39.32615486	54.91104987	-1
C_369993N1205927W001	714212.7406	4097503.279	19794	-51.97023622	67.34472441	-1
C_369996N1205704W001	716196.5664	4097587.012	19796	-83.35956693	72.16372703	-1
C_370002N1201107W001	757109.3333	4098797.335	21746	-292.6194488	-37.7017979	-1
C_370013N1207279W001	702174.9778	4097429.329	19561	10.19165354	19.41245407	-1
C_370016N1199629W001	770259.8881	4099362.531	22146	-46.43182415	23.59015748	-1
C_370018N1207246W001	702467.3314	4097491.826	19635	17.81656168	26.87660105	-1
C_370024N1204254W001	729093.1763	4098237.087	20974	-656.8370997	-171.0506824	-1
C_370024N1209071W001	686224.8365	4097185.605	19139	-103.11	-31.95973753	-1
C_370030N1201507W001	753539.7525	4099000.663	21744	-407.3079265	-46.17472441	-1
C_370043N1202396W001	745623.2715	4098911.613	21631	-352.7355512	-58.50654856	-1
C_370052N1203288W001	737681.7721	4098784.831	21529	-331.2511286	-73.24850394	-1
C_370060N1208363W001	692516.2689	4097725.965	19403	-166.11	13.87687664	-1
C_370060N1208904W001	687702.1121	4097617.857	19139	-38.11423885	27.73648294	-1
C_370074N1205582W001	717260.1393	4098480.306	19796	-64.96199475	68.26569554	-1
C_370077N1208549W001	690856.8664	4097877.111	19312	-24.42308399	53.88728346	-1
C_370107N1202027W001	748886.4883	4099717.764	21633	-327.355643	-126.4622703	-1
C_370107N1202746W001	742487.9437	4099531.988	21532	-324.2340682	-55.22947507	-1
C_370110N1204632W001	725703.6086	4099101.001	20560	-248.4616142	-143.4347113	2
C_370130N1207991W001	695808.6173	4098578.586	19404	-144.245958	-74.89064304	-1
C_370132N1208329W001	692800.6265	4098531.73	19313	-42.04	-2.059685039	-1
C_370132N1209068W001	686225.1706	4098384.495	19139	45.99650919	73.52800525	-1
C_370146N1204091W001	730506.976	4099630.243	21215	-516.5839501	-74.42450131	-1
C_370149N1202299W001	746452.3102	4100112.986	21535	-351.0606824	-85.69224409	-1
C_370157N1209004W001	686788.5027	4098674.429	19139	118.87	148.8476903	-1
C_370166N1199141W001	774549.5295	4101167.021	22032	9.746811024	85.36426509	-1
C_370166N1204110W001	730331.8644	4099847.568	21216	-532.0930315	-78.18128609	-1
C_370174N1203593W001	734929.7904	4100062.831	21433	-384.3751444	-63.3639895	2
C_370177N1203202W001	738408.0634	4100193.448	21435	-251.7325853	-33.12989501	-1
C_370180N1202571W001	744021.9343	4100386.83	21534	-350.5851181	-61.46208661	-1
C_370180N1202960W001	740560.4973	4100287.695	21437	-236.8897375	-23.04524934	-1
C_370191N1202043W001	748716.6955	4100645.727	21633	-315.654357	-128.9509449	-1
C_370191N1208091W001	694903.2378	4099234.878	19404	-156.257769	-73.4365748	-1
C_370196N1209007W001	686752.2605	4099106.562	19140	59.63279528	88.80175853	-1
C_370196N1209102W001	685907.0482	4099087.95	19046	45.98925197	74.23531496	-1
C_370202N1205349W001	719296.7983	4099954.095	20069	-75.52658793	34.93994751	1
C_370202N1208985W001	686946.5232	4099177.457	19140	121.86	151.8468766	-1
C_370202N1209002W001	686795.2757	4099174.116	19140	74.82620735	108.5174803	-1
C_370207N1198516W001	780096.5369	4101804.401	22257	81.85931759	159.6368766	-1
C_370207N1209163W001	685361.6601	4099198.093	19046	53.41917323	86.34404199	-1
C_370216N1204110W001	730316.7594	4100402.393	21216	-524.3776115	-77.08627297	2
C_370216N1208746W001	689069.4186	4099380.04	19227	6.72	66.72656168	-1
C_370241N1202529W001	744376.108	4101074.529	21439	-340.1362992	-63.40565617	-1
C_370241N1203504W001	735701.0147	4100828.334	21434	-379.563622	-75.22011811	-1
C_370241N1205510W001	717853.153	4100349.836	19884	-78.82947507	35.96481627	-1
C_370252N1199857W001	768147.4657	4101917.008	21755	-339.6266273	-201.2578609	-1
C_370252N1203752W001	733491.0877	4100889.197	21327	-395.5726509	-55.16090551	2
C_370255N1203107W001	739228.9174	4101082.859	21436	-200.5122703	-10.19271654	2
C_370263N1208982W001	686958.2572	4099854.868	19140	-104.14	45.84687664	-1
C_370266N1209232W001	684733.4853	4099839.295	19046	47.4328084	101.931168	-1
C_370268N1201710W001	751654.4215	4101587.846	21538	-300.1440289	-159.5646325	-1
C_370268N1208774W001	688807.432	4099951.442	19227	-113.68	36.30687664	-1
C_370271N1208571W001	690612.6086	4100025.229	19228	-78.22	-18.22524934	-1
C_370271N1208654W001	689874.2269	4100008.623	19227	82.3	102.3065617	-1
C_370274N1208346W001	692613.4934	4100103.856	19313	-405.955315	-235.2663386	-1
C_370277N1208968W001	687079.3687	4100012.958	19140	-37.89737533	53.3746063	-1
C_370285N1200274W001	764425.5343	4102166.384	21642	-216.8760236	-90.68146982	-1
C_370285N1202399W001	745518.6266	4101596.294	21440	-328.8279003	-78.51490814	-1
C_370288N1202393W001	745571.0427	4101631.135	21440	-326.3528346	-78.35020997	-1
C_370293N1206410W001	709831.568	4100724.404	19641	-79.81761155	54.97175853	-1
C_370307N1207943W001	696190.1715	4100552.407	19314	-110.7032546	-29.66093176	-1
C_370313N1208918W001	687515.3157	4100422.243	19141	-51.13900262	52.0673622	-1
C_370313N1208921W001	687488.6288	4100421.651	19141	-49.09326772	52.26729659	-1
C_370318N1203893W001	732216.4662	4101587.032	21219	-434.9837402	-55.14646982	-1
C_370321N1208729W001	689194.6063	4100548.448	19142	-38.67687664	42.43795276	-1
C_370327N1206310W001	710711.7971	4101123.786	19641	-58.51544619	54.25325459	-1
C_370327N1209279W001	684300.6202	4100506.994	18952	40.68164042	136.5310499	-1
C_370327N1209307W001	684051.5489	4100501.57	18952	52.97129921	150.1192651	-1
C_370332N1208399W001	692127.3779	4100736.675	19229	-285.3273885	-203.0203018	-1
C_370349N1207624W001	699016.9904	4101084.729	19407	-85.17832021	-29.66027559	-1
C_370360N1204241W001	729107.8831	4101968.633	21102	-430.4491339	-111.6164567	2
C_370368N1208502W001	691202.1124	4101115.351	19228	27.77	45.79624672	-1
C_370377N1201535W001	753175.2626	4102843.916	21539	-198.6269685	34.8812336	-1
C_370391N1202571W001	743954.3794	4102728.276	21334	-324.8949869	-68.1587664	-1
C_370393N1201896W001	749958.4807	4102925.896	21537	-258.5546194	-66.6412336	-1
C_370393N1202954W001	740546.6457	4102652.832	21332	-283.9641995	-31.64661417	2
C_370393N1203274W001	737700.011	4102572.31	21330	-396.2409449	-90.47060367	2
C_370393N1203471W001	735947.5616	4102523.216	21329	-354.1848425	-70.34265092	2
C_370393N1204649W001	725468.6073	4102237.244	20853	-187.7942913	-69.5328084	2
C_370396N1202418W001	745313.8394	4102823.149	21440	-313.0714961	-78.51572178	-1
C_370396N1202746W001	742396.0148	4102738.977	21333	-295.9975066	-40.96437008	-1
C_370396N1203471W001	735946.6325	4102556.506	21329	-355.8790682	-72.58608924	-1
C_370396N1204104W001	730315.74	4102401.221	21218	-438.490958	-81.84528871	2
C_370399N1202343W001	745980.0592	4102875.829	21440	-290.4266535	-78.32724409	-1
C_370402N1206296W001	710815.5903	4101959.092	19642	-52.66734908	54.33133858	-1
C_370407N1204738W001	724672.7859	4102371.516	20716	-180.7224409	-64.79199475	-1
C_370413N1208929W001	687392.8752	4101529.621	19141	-79.96052493	48.45942257	-1
C_370413N1209266W001	684395.4526	4101463.719	18953	-47.33826772	113.8585827	-1
C_370416N1207699W001	698332.3965	4101812.468	19316	-90.72766404	-21.01998688	-1
C_370416N1208127W001	694525.5142	4101724.021	19314	-87.55	17.4355643	-1
C_370418N1206977W001	704753.8189	4101987.752	19489	-58.88566929	-0.18488189	-1
C_370424N1208816W001	688395.2301	4101674.008	19142	-71.38	91.62	-1
C_370424N1208935W001	687336.8041	4101650.489	19049	-88.35370079	44.58068241	-1
C_370424N1209110W001	685780.2995	4101616.144	19048	-63.64131234	74.67167979	-1
C_370427N1208707W001	689363.9691	4101728.953	19142	-85.31824147	30.52329396	-1
C_370432N1203835W001	732697.6403	4102866.229	21327	-401.7837664	-88.8310105	-1
C_370441N1206591W001	708180.9087	4102326.811	19567	-57.13272966	39.48570866	-1
C_370443N1209129W001	685606.6796	4101823.245	19048	-71.49354331	89.16459318	-1
